logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.974,1.72,2.088,00000,10000,11100,10000,01000,10110,00111,01110,00010,10000,00111,10000,00111,10000,00111,11010,00101,10010,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.133,0.898,1.322,00000,10000,10111,10000,01000,10111,10000,00111,11010,01110,10000,10110,01110,10000,10000,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.183,0.598,1.364,00000,10000,10110,10111,10000,00111,01110,01110,10000,11010,01110,01001,10000,11100,10000,10000,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.928,1.346,1.753,00000,10111,00111,10000,10000,10000,00111,01110,01000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,10110,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.536,1.047,1.364,00000,10000,10111,10000,01000,10111,10000,00111,11010,01110,10000,11100,10000,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.938,1.571,1.921,00000,10000,11100,10000,01000,10110,00111,01110,01111,10000,00111,10000,00111,11100,11010,01110,10110,11010,00010,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.274,2.169,2.366,00000,10000,10110,10000,01110,01111,10000,00111,10000,00111,11100,11010,01110,01000,10110,00111,11010,00010,11100,01110,10000,10000,00101,10000,01001,01001,11101,11110,11110,11110,11110
1.974,1.72,2.088,00000,10000,11100,10000,01000,10110,00111,01110,10110,10000,00111,10000,00111,10000,01110,10000,10010,00111,11010,00001,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110
1.651,0.823,1.405,00000,10111,00111,10000,10000,10000,00101,10000,01001,10000,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.531,0.15,1.015,00000,10111,00111,10000,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.933,0.15,1.572,00000,10000,00111,10000,10000,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,10000,11010,00010,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.505,1.945,1.991,00000,10000,11100,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10000,01000,10000,00111,11100,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.47,1.87,1.907,00000,10000,11100,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,01000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.621,0.673,1.03,00000,10000,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.208,0.898,1.545,00000,10000,10000,10000,10000,10000,01110,10000,10110,10000,00101,10000,01001,10000,10110,10000,10000,10000,11010,11010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.979,1.346,1.78,00000,10010,10000,01110,10000,10010,01110,10000,10010,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110
1.974,1.72,2.088,00000,10000,11100,10000,01000,10110,00111,01110,10110,10000,00111,10000,00111,01110,10000,10010,10000,00111,11010,00001,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110
1.969,2.02,1.892,00000,10000,11100,10000,01000,10101,10000,01110,10110,10000,00111,10000,00111,01110,10000,10010,10000,00111,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.017,0.299,1.92,00000,10000,10000,01110,10000,10110,01110,11100,10000,10000,00111,10000,00111,01110,10000,10111,10000,01110,10000,10111,00111,11010,01111,10000,00101,10000,01001,10111,11101,11110,11110
1.294,0.598,1.308,00000,10000,10000,01110,10000,10110,10000,10000,00111,10000,00111,01110,10000,10111,10000,01110,10000,10111,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.558,1.421,1.781,00000,10000,10000,00111,10000,01110,00010,10000,00111,10000,00111,10000,00111,11010,00101,10010,00111,10000,01110,10000,10000,01000,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.475,1.047,1.433,00000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.148,2.094,2.13,00000,10000,11100,00101,10000,01001,00101,10000,01001,10110,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110
0.886,0.0,1.795,00000,10110,10000,00111,10000,00111,01110,00011,10000,10000,10000,11010,11010,10000,00101,10000,01001,10110,10000,11010,00001,01001,10000,00111,11010,00111,11101,11110,11110,11110,11110
1.168,0.898,1.446,00000,10000,10000,00111,10110,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.254,0.299,1.044,00000,10110,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.239,0.598,0.709,00000,10111,10000,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.4,0.898,1.183,00000,10110,00011,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.515,0.374,0.695,00000,10000,10110,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.168,1.795,1.921,00000,10000,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110
1.828,1.197,1.476,00000,10000,11100,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.208,1.047,1.252,00000,10111,10000,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.359,1.346,1.642,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110
1.948,2.169,2.605,00000,10110,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,01110,10000,10001,00111,01110,10000,10001,10000,00111,11010,01111,10001,11101,11110,11110,11110,11110,11110,11110
1.012,1.122,1.433,00000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.344,0.898,1.73,00000,10111,10000,01000,10000,00111,10000,00111,01110,10000,10001,10110,00111,11010,00001,10110,00111,11010,10111,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.168,0.898,1.446,00000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.135,0.972,1.434,00000,10000,00111,10000,00111,01110,00010,10000,10000,10111,10000,10000,10000,10000,11010,11010,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.651,0.449,0.821,00000,10000,00011,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.529,0.598,1.961,00000,10000,10000,00101,10000,01001,10110,10000,00111,01110,10000,10010,10000,00101,10000,01001,10110,01110,00101,10000,01110,10000,10000,01001,10000,11010,10111,01001,11101,11110,11110
2.125,0.449,0.654,00000,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.084,0.224,0.626,00000,10000,00111,10000,00111,01110,00101,10000,10000,10000,11010,11010,10000,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.962,1.047,1.169,00000,10110,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.47,1.272,1.252,00000,10000,10111,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.319,0.598,1.057,00000,10111,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.566,1.197,1.419,00000,10000,10000,00101,10000,01001,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.042,0.673,0.89,00000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.407,0.598,0.849,00000,10000,10000,10000,01110,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.094,0.598,1.236,00000,10110,10000,00111,01110,10000,10001,10000,00111,10000,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.155,0.898,1.249,00000,10111,10000,00111,01110,10000,10001,10000,00111,10000,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.772,1.496,2.585,00000,10100,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.785,1.421,1.934,00000,10110,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110
1.445,1.496,1.628,00000,10000,10000,00101,10000,01001,10110,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110
1.39,0.524,0.487,00000,10111,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.848,1.421,1.932,00000,01101,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.408,0.449,1.404,00000,10000,10000,00101,10000,01001,10111,10000,10000,10000,00101,10000,01001,10111,10000,11010,00101,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.982,0.075,1.253,00000,10000,10110,10000,01110,11010,10000,11100,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.851,0.0,1.058,00000,10110,10000,01110,11010,10000,11100,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.851,0.0,1.058,00000,10110,10000,01110,11010,10000,11100,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.037,0.823,1.655,00000,10000,10110,10000,00111,10000,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
2.306,0.598,1.684,00000,10000,00111,10000,00111,01110,00111,10000,00111,10000,00111,10110,10000,00111,10110,00111,11010,00110,11010,01110,10000,00111,11010,00011,11101,11110,11110,11110,11110,11110,11110
2.165,1.421,1.712,00000,10000,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,01000,10000,00111,10110,11010,01110,10000,10000,11010,00011,11101,11110,11110,11110,11110,11110,11110
1.561,0.972,2.005,00000,10110,10000,01110,11010,10000,11100,10000,10000,10000,10000,10000,01110,00101,10000,00101,10000,01001,10111,10000,10000,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110
1.455,1.047,1.726,00000,10110,10000,01110,11010,10000,11100,10000,00111,10000,00111,10000,01110,00101,10000,00101,10000,01001,10111,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.898,1.571,1.671,00000,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10000,10000,10000,10110,01110,10000,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.39,1.197,1.921,00000,10110,10000,01110,11010,10000,11100,10000,10000,00111,10000,00111,10000,01110,00101,10000,00101,10000,01001,10111,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110
0.886,0.0,1.795,00000,10110,10000,00111,10000,00111,01110,00011,10000,10000,10000,11010,11010,10000,00101,10000,01001,10110,10000,11010,00001,01001,10000,00111,11010,00111,11101,11110,11110,11110,11110
1.833,2.094,1.949,00000,10000,10000,10000,01110,11010,10000,10000,10111,10000,10000,01110,00110,10000,10000,10000,10000,10000,10110,11010,00101,10111,11010,01000,11101,11110,11110,11110,11110,11110,11110
1.143,1.87,1.92,00000,10000,10110,01110,10000,10000,10000,10000,01110,10000,10111,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.379,1.421,1.892,00000,10000,11100,10000,00111,10000,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.017,1.346,1.669,00000,10000,10111,10000,00111,10000,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.772,1.346,1.628,00000,10000,10000,01110,11010,10000,10110,10000,00111,10101,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00010,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110
1.51,0.673,1.044,00000,10000,10000,01110,10000,10000,10000,10000,01110,10000,11100,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.047,0.15,1.253,00000,10110,10000,01110,11011,10000,10000,11100,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.772,1.421,1.03,00000,10000,00111,10000,00111,01110,01111,10000,10110,10000,10000,10000,11010,11010,10000,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.866,0.224,1.474,00000,10111,10000,00111,10000,00111,10110,00111,01110,10000,10111,10000,01110,10000,10111,01000,10000,11010,01111,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.71,0.449,1.265,00000,10111,10000,01000,10000,00111,10110,00111,10110,00111,11010,00101,10110,00111,11010,00010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.561,0.972,2.005,00000,10110,10000,01110,11010,10000,11100,10000,10000,10000,10000,10000,10000,01110,00101,10000,00101,10000,01001,10111,10000,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110
2.553,1.795,2.495,00000,10000,10110,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,10000,01110,10000,10001,01110,10000,10001,10001,11101,11110,11110,11110,11110,11110,11110,11110
0.242,0.0,0.64,00000,10000,10110,01110,10000,10000,10000,10000,01110,10000,10111,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.074,1.646,1.74,00000,10000,00111,01110,00111,10000,00111,10101,10000,00111,10000,00111,10000,00111,11010,00110,11010,00101,10000,10000,10110,10000,11010,00011,11101,11110,11110,11110,11110,11110,11110
0.886,0.0,1.795,00000,10110,10000,00111,10000,00111,01110,00011,10000,10000,10000,11010,11010,10000,00101,10000,01001,10110,10000,11010,00001,01001,10000,00111,11010,00111,11101,11110,11110,11110,11110
1.943,1.197,1.225,00000,10000,10110,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,10000,10000,11010,11010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.953,0.823,1.225,00000,10000,00111,10000,10110,01110,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.782,0.075,1.03,00000,10000,00111,10000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.235,0.898,1.587,00000,10000,00111,10000,10110,01110,11011,10000,10000,00111,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.848,1.496,1.913,00000,10000,10110,10000,10000,10110,01110,10110,10000,00111,10000,00111,10000,01110,10000,10001,00111,11010,00001,10000,10000,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
2.009,1.945,1.767,00000,10000,00111,01110,10111,10000,00111,10000,00111,10000,00111,11010,00101,10111,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110
